candidate_id,name,race_id,municipality,office,site,platform_words
ON-mississippi-mills-mayor-lowry-c,Christa Lowry,ON-mississippi-mills-mayor,"Mississippi Mills, Municipality of",mayor,https://christalowry.ca,0
ON-niagara-on-the-lake-council-at-large-burroughs-g,Gary Burroughs,ON-niagara-on-the-lake-council-at-large,"Niagara-on-the-Lake, Town of",councillor,https://www.burroughs2026.ca,463
ON-niagara-on-the-lake-council-at-large-mcguinness-s,Steve McGuinness,ON-niagara-on-the-lake-council-at-large,"Niagara-on-the-Lake, Town of",councillor,https://www.votestevemcguinness.ca,0
ON-niagara-on-the-lake-council-at-large-miller-w,Weston Miller,ON-niagara-on-the-lake-council-at-large,"Niagara-on-the-Lake, Town of",councillor,https://westonmiller.com,511
ON-niagara-on-the-lake-mayor-kaiser-a,Andrea Kaiser,ON-niagara-on-the-lake-mayor,"Niagara-on-the-Lake, Town of",mayor,https://www.voteandreakaiser.com,517
ON-niagara-on-the-lake-mayor-wiens-e,Erwin Wiens,ON-niagara-on-the-lake-mayor,"Niagara-on-the-Lake, Town of",mayor,https://wiensformayor.ca,1783
ON-niagara-on-the-lake-mayor-goettler-v,Vaughan Goettler,ON-niagara-on-the-lake-mayor,"Niagara-on-the-Lake, Town of",mayor,https://vaughngoettlerforlordmayor.com,0
ON-nipissing-council-chris-j,"JOHNSTON, Chris",ON-nipissing-council,"Nipissing, Township of",councillor,https://chriswjohnston.ca,0
ON-norfolk-county-mayor-milner-k,Keith Milner,ON-norfolk-county-mayor,Norfolk County,mayor,https://keithmilner4mayor.ca,1919
ON-BD-nearnorth-trustee-north-bay-steer-b,Bill Steer,ON-BD-nearnorth-trustee-north-bay,"North Bay, City of",trustee,https://www.steerto.com/page_id-72,0
ON-north-dumfries-council-w01-patel-k,Kishan Patel,ON-north-dumfries-council-w01,"North Dumfries, Township of",councillor,https://kishan-patel.ca,0
ON-north-frontenac-mayor-gerry-lichty-2,Gerry Lichty,ON-north-frontenac-mayor,"North Frontenac, Township of",mayor,https://gerrylichty.com,0
ON-north-frontenac-mayor-gerry-lichty,Gerry Lichty,ON-north-frontenac-mayor,"North Frontenac, Township of",mayor,https://gerrylichty.com,0
ON-orillia-council-w01-smith-w,Whitney Smith,ON-orillia-council-w01,"Orillia, City of",councillor,https://whitneyformayor.ca,0
ON-orillia-mayor-durnford-j,JL Durnford,ON-orillia-mayor,"Orillia, City of",mayor,https://votejl.ca,0
ON-orillia-mayor-smith-w,Whitney Joy Smith,ON-orillia-mayor,"Orillia, City of",mayor,https://whitneyformayor.ca,0
ON-oshawa-regional-councillor-w01-biancaniello-c,Christopher Biancaniello,ON-oshawa-regional-councillor-w01,"Oshawa, City of",regional_councillor,https://www.biancaniello4oshawa.ca/,0
ON-ottawa-council-w01-gandolfo-b,Barbara Daniela Gandolfo,ON-ottawa-council-w01,"Ottawa, City of",councillor,https://www.barbaraforcouncil.ca,344
ON-ottawa-council-w01-luloff-m,Matt Luloff,ON-ottawa-council-w01,"Ottawa, City of",councillor,https://www.mattluloff.com,5331
ON-ottawa-council-w01-rizk-s,Sherif Rizk,ON-ottawa-council-w01,"Ottawa, City of",councillor,https://www.sherifrizk.ca/en,0
ON-ottawa-council-w03-hill-d,David Hill,ON-ottawa-council-w03,"Ottawa, City of",councillor,https://www.barrhavendavid.ca/,0
ON-ottawa-council-w05-harrison-c,Christine Harrison,ON-ottawa-council-w05,"Ottawa, City of",councillor,https://christineharrison.ca,0
ON-ottawa-council-w05-kelly-c,Clarke Kelly,ON-ottawa-council-w05,"Ottawa, City of",councillor,https://www.voteclarkekelly.ca/,0
ON-ottawa-council-w06-hua-k,Kevin Hua,ON-ottawa-council-w06,"Ottawa, City of",councillor,https://www.kevinhua.ca,2714
ON-ottawa-council-w06-sharma-m,Mani Sharma,ON-ottawa-council-w06,"Ottawa, City of",councillor,https://nagmanisharma.ca,2712
ON-ottawa-council-w13-karwacki-p,Peter J. Karwacki,ON-ottawa-council-w13,"Ottawa, City of",councillor,https://peterkarwacki.blogspot.com/2026/08/ai-goverance-issues.html,14298
ON-ottawa-council-w16-brockington-r,Riley Brockington,ON-ottawa-council-w16,"Ottawa, City of",councillor,https://rileybrockington.ca/about,0
ON-ottawa-council-w18-carr-m,Marty Carr,ON-ottawa-council-w18,"Ottawa, City of",councillor,https://martycarrottawa.ca,17003
ON-ottawa-council-w20-skalski-i,Isabelle Skalski,ON-ottawa-council-w20,"Ottawa, City of",councillor,https://ottawa.ca/en/city-hall/mayor-and-city-councillors/isabelle-skalski-councillor-ward-20-osgoode,0
ON-ottawa-council-w23-hubley-a,Allan Hubley,ON-ottawa-council-w23,"Ottawa, City of",councillor,https://www.councillorallanhubley.ca,4734
ON-ottawa-mayor-lawson-a,Alex Lawson,ON-ottawa-mayor,"Ottawa, City of",mayor,https://votealex.ca,4480
ON-ottawa-mayor-sutcliffe-m,Mark Sutcliffe,ON-ottawa-mayor,"Ottawa, City of",mayor,https://marksutcliffe2026.ca,0
ON-owen-sound-mayor-zvorygin-a,Andrii ZVORYGIN,ON-owen-sound-mayor,"Owen Sound, City of",mayor,https://helpos.ca/mayor/andrii-zvorygin,127062
ON-parry-sound-mayor-mcgarvey-j,Jamie McGarvey,ON-parry-sound-mayor,"Parry Sound, Town of",mayor,https://jamiemcgarvey.ca,0
ON-pelham-council-w01-olson-w,Wayne Olson,ON-pelham-council-w01,"Pelham, Town of",councillor,https://www.wayne4ward1.ca,748
ON-pelham-mayor-junkin-m,Marvin Junkin,ON-pelham-mayor,"Pelham, Town of",mayor,https://marvinjunkin.ca,433
ON-perth-town-council-at-large-mcrae-i,Isabel Anne McRae,ON-perth-town-council-at-large,"Perth, Town of",councillor,https://www.isabelannemcrae.com/,0
ON-perth-town-mayor-mcrae-i,Isabel Anne McRae,ON-perth-town-mayor,"Perth, Town of",mayor,https://www.isabelannemcrae.com/platform,791
ON-peterborough-city-council-w03-lachica-j,Joy Lachica,ON-peterborough-city-council-w03,"Peterborough, City of",councillor,https://joylachica.com,0
ON-peterborough-city-council-w05-magumbe-c,Charmaine Magumbe,ON-peterborough-city-council-w05,"Peterborough, City of",councillor,https://charmainemagumbe.wixsite.com/charmaine-magumbe/home-1,0
ON-pickering-council-w02-snyders-s,Sam Snyders,ON-pickering-council-w02,"Pickering, City of",councillor,https://www.samsnyders.ca,3687
ON-pickering-council-w03-butt-s,Shaheen Butt,ON-pickering-council-w03,"Pickering, City of",councillor,http://www.sbutt.ca,0
ON-pickering-mayor-rickard-s,Shaun Rickard,ON-pickering-mayor,"Pickering, City of",mayor,https://shaunrickardformayor.ca,1869
ON-pickering-regional-councillor-w03-pickles-d,David Pickles,ON-pickering-regional-councillor-w03,"Pickering, City of",regional_councillor,http://davidpickles.com,0
ON-port-hope-council-w01-holloway-wadhwani-c,Claire Holloway Wadhwani,ON-port-hope-council-w01,"Port Hope, Municipality of",councillor,https://porthopeclaire.ca,4908
ON-port-hope-mayor-stambrook-d,David STAMBROOK,ON-port-hope-mayor,"Port Hope, Municipality of",mayor,https://davidstambrook.com,0
ON-prince-edward-mayor-margetson-e,Ernest Margetson,ON-prince-edward-mayor,"Prince Edward, County of",mayor,https://www.margetsonformayor.ca/issues,1738
ON-quinte-west-mayor-stedall-s,Shelley Stedall,ON-quinte-west-mayor,"Quinte West, City of",mayor,https://stedall4mayor.ca,0
ON-renfrew-town-council-miller-s,Scott Miller,ON-renfrew-town-council,"Renfrew, Town of",councillor,https://scottmiller2026.ca,0
ON-richmond-hill-council-w03-yeung-j,Juni Yeung,ON-richmond-hill-council-w03,"Richmond Hill, City of",councillor,https://wordpress.com/typo/?subdomain=junilyeungvotes,0
ON-richmond-hill-council-w04-chisholm-s,Sharon Chisholm,ON-richmond-hill-council-w04,"Richmond Hill, City of",councillor,https://sharonchisholm.com,0
ON-richmond-hill-council-w04-cui-s,Simon Cui,ON-richmond-hill-council-w04,"Richmond Hill, City of",councillor,https://simoncui.ca,0
ON-richmond-hill-council-w05-paulin-m,Marty Paulin,ON-richmond-hill-council-w05,"Richmond Hill, City of",councillor,https://electmarty.ca,0
ON-sarnia-regional-councillor-at-large-richardson-j,John Richardson,ON-sarnia-regional-councillor-at-large,"Sarnia, City of",regional_councillor,https://yourvoicesarnia.com,3106
ON-saugeen-shores-mayor-james-j,Jeff James,ON-saugeen-shores-mayor,"Saugeen Shores, Town of",mayor,https://www.jeff-for-mayor.com/,0
ON-scugog-council-w02-cole-a,Alisa Cole,ON-scugog-council-w02,"Scugog, Township of",councillor,https://www.alisacole.ca,21250
ON-scugog-council-w05-meyers-m,Marion Meyers,ON-scugog-council-w05,"Scugog, Township of",councillor,https://www.creativeinfusion.ca,0
ON-scugog-regional-councillor-at-large-conlin-p,Patricia Conlin,ON-scugog-regional-councillor-at-large,"Scugog, Township of",regional_councillor,https://www.patriciaconlin.ca,0
ON-smiths-falls-council-hull-g,Greg Hull,ON-smiths-falls-council,"Smiths Falls, Town of",councillor,https://gregghull.com,12698
ON-smiths-falls-mayor-cummings-c,Christopher G. Cummings,ON-smiths-falls-mayor,"Smiths Falls, Town of",mayor,https://electchristophercummings.ca,0
ON-south-algonquin-council-w02-darrell-slaght,Darrell Slaght,ON-south-algonquin-council-w02,"South Algonquin, Township of",councillor,https://votedarrell.ca,0
ON-south-bruce-peninsula-council-at-large-aiken-m,Merri Aiken,ON-south-bruce-peninsula-council-at-large,"South Bruce Peninsula, Town of",councillor,https://preserveaiken.org/services/2026-elections,6701
ON-south-frontenac-mayor-leonard-s,Steven Leonard,ON-south-frontenac-mayor,"South Frontenac, Township of",mayor,https://www.stevenleonardformayor.ca,0
ON-st-catharines-council-st-andrews-matthew-harris,Matthew Harris,ON-st-catharines-council-st-andrews,"St. Catharines, City of",councillor,http://www.mattharris.ca,0
ON-st-catharines-council-st-georges-alexander-miller,Alexander Miller,ON-st-catharines-council-st-georges,"St. Catharines, City of",councillor,https://www.instagram.com/alexander4ward3,0
ON-st-catharines-council-st-patricks-robin-mcpherson,Robin McPherson,ON-st-catharines-council-st-patricks,"St. Catharines, City of",councillor,https://robinmcpherson.com/priorities-progress,9373
ON-sundridge-councillor-diamond-c,Cynthia Diamond,ON-sundridge-councillor,"Sundridge, Village of",councillor,https://www.diamondvalley.town/795/Register-of-Candidates,4356766
ON-tecumseh-council-w01-drouillard-d,Darrin Drouillard,ON-tecumseh-council-w01,"Tecumseh, Town of",councillor,https://www.darrindrouillard.com,0
ON-tecumseh-council-w03-ilijoski-a,Alex Ilijoski,ON-tecumseh-council-w03,"Tecumseh, Town of",councillor,https://alexilijoski.ca/platform,2198
ON-tecumseh-mayor-bachetti-j,Joe Bachetti,ON-tecumseh-mayor,"Tecumseh, Town of",mayor,https://www.joebachetti.ca,0
ON-tehkummah-councillor-rick-gordon,Rick Gordon,ON-tehkummah-councillor,"Tehkummah, Township of",councillor,https://www.rmofinvergordon.com/p/elections,2456
ON-the-blue-mountains-council-gilliland-r,Rachel Gilliland,ON-the-blue-mountains-council,"The Blue Mountains, Town of",councillor,https://rachelgilliland.ca,2174
ON-the-blue-mountains-mayor-moreau-m,Marni Moreau,ON-the-blue-mountains-mayor,"The Blue Mountains, Town of",mayor,https://www.moreauformayor.com,0
ON-thunder-bay-council-northwood-syed-kabir,Syed Kabir,ON-thunder-bay-council-northwood,"Thunder Bay, City of",councillor,https://syedkabir.creonmedia.ca,0
ON-tiny-council-at-large-zulynik-k,Karen Zulynik,ON-tiny-council-at-large,"Tiny, Township of",councillor,https://voteforkaren.ca,0
ON-tdsb-trustee-w01-de-dovitiis-m,Matias de Dovitiis,ON-tdsb-trustee-w01,"Toronto, City of",trustee,https://www.matiasdedovitiis.ca,0
ON-toronto-council-w04-pham-a,Adam Pham,ON-toronto-council-w04,"Toronto, City of",councillor,https://adampham.ca,2750
ON-toronto-council-w05-nunziata-f,Frances Nunziata,ON-toronto-council-w05,"Toronto, City of",councillor,https://www.councillornunziata.com,0
ON-toronto-council-w11-lieu-h,Huy Lieu,ON-toronto-council-w11,"Toronto, City of",councillor,https://www.huylieu.ca,0
ON-toronto-council-w13-moise-c,Chris Moise,ON-toronto-council-w13,"Toronto, City of",councillor,https://www.chrismoise.vote,0
ON-toronto-council-w13-khogali-ali-w,Walied Khogali Ali,ON-toronto-council-w13,"Toronto, City of",councillor,https://www.votewalied.ca,1277
ON-toronto-council-w19-smith-a,Adam Smith,ON-toronto-council-w19,"Toronto, City of",councillor,https://adamsmithward19.ca,47719
ON-toronto-council-w19-ali-j,Jaana Syeda Ali,ON-toronto-council-w19,"Toronto, City of",councillor,https://jaanasyedaali.ca,742
ON-toronto-council-w21-thompson-m,Michael Thompson,ON-toronto-council-w21,"Toronto, City of",councillor,https://www.councillorthompson.com,0
ON-toronto-council-w21-kargiannakis-s,Stella Kargiannakis,ON-toronto-council-w21,"Toronto, City of",councillor,https://www.citizenreview.ca,6826
ON-toronto-council-w24-ainslie-p,Paul Ainslie,ON-toronto-council-w24,"Toronto, City of",councillor,https://www.paulainslie.com,0
ON-toronto-mayor-deville-c,Cory Deville,ON-toronto-mayor,"Toronto, City of",mayor,https://www.deville2026.ca,8460
ON-toronto-mayor-kalkounis-g,Georgios Kalkounis,ON-toronto-mayor,"Toronto, City of",mayor,https://img1.wsimg.com/blobby/go/5ec02720-cbe2-45f6-b2f7-d20bc5b5b01d/2026%2007%2004%20-%20Georgios_Kalkounis_for_Mayor_Plat.pdf,0
ON-trent-lakes-council-harvey-riley-l,Laurie RILEY,ON-trent-lakes-council-harvey,"Trent Lakes, Municipality of",councillor,https://www.votelaurieriley.ca,419
ON-tweed-mayor-valiquette-p,Peter Valiquette,ON-tweed-mayor,"Tweed, Municipality of",mayor,https://valiquetteformayor.ca,0
ON-uxbridge-council-w01-beach-p,Pamela Beach,ON-uxbridge-council-w01,"Uxbridge, Township of",councillor,http://ward1pamelabeach.com,592
ON-uxbridge-council-w03-marlatt-c,Craig Marlatt,ON-uxbridge-council-w03,"Uxbridge, Township of",councillor,https://www.craigmarlatt.ca/commitments,580
ON-uxbridge-council-w05-mckenzie-c,Christine McKenzie,ON-uxbridge-council-w05,"Uxbridge, Township of",councillor,https://www.christinemckenzie.ca/,0
ON-uxbridge-mayor-barton-d,Dave Barton,ON-uxbridge-mayor,"Uxbridge, Township of",mayor,https://www.davebartonuxbridge.com/,0
ON-uxbridge-mayor-giffin-i,Ian Giffin,ON-uxbridge-mayor,"Uxbridge, Township of",mayor,http://giffin4mayor.ca/platform/index.html,781
ON-uxbridge-regional-councillor-garrod-b,Bruce Garrod,ON-uxbridge-regional-councillor,"Uxbridge, Township of",regional_councillor,https://brucegarrod.ca/priorities,522
ON-wainfleet-council-bath-d,Dan Bath,ON-wainfleet-council,"Wainfleet, Township of",councillor,https://www.danbath.ca/index.html,0
ON-wasaga-beach-council-at-large-plater-c,Carrie Plater,ON-wasaga-beach-council-at-large,"Wasaga Beach, Town of",councillor,https://www.carrieplater.com,0
ON-wasaga-beach-mayor-farkas-l,Leslie Farkas,ON-wasaga-beach-mayor,"Wasaga Beach, Town of",mayor,https://elevatewasaga.com,10503
ON-waterloo-city-council-w04-diane-freeman,Diane Freeman,ON-waterloo-city-council-w04,"Waterloo, City of",councillor,https://dianelfreeman.wordpress.com/about,0
ON-waterloo-regional-municipality-councillor-cambridge-causarano-bolton-b,Bryan Causarano-Bolton,ON-waterloo-regional-municipality-councillor-cambridge,"Waterloo, Regional Municipality of",regional_councillor,https://www.causbolt.ca,1875
ON-waterloo-regional-municipality-councillor-kitchener-huxted-k,Kim Huxted,ON-waterloo-regional-municipality-councillor-kitchener,"Waterloo, Regional Municipality of",regional_councillor,https://kimhuxted.com/about-kim,0
ON-waterloo-regional-municipality-councillor-kitchener-guthrie-s,Simon Guthrie,ON-waterloo-regional-municipality-councillor-kitchener,"Waterloo, Regional Municipality of",regional_councillor,https://www.simonguthrie.ca/,0
ON-welland-mayor-simon-b,Brandon Simon,ON-welland-mayor,"Welland, City of",mayor,https://mayorsimon.ca,2790
ON-welland-mayor-speck-g,Graham Speck,ON-welland-mayor,"Welland, City of",mayor,https://grahamspeck.ca,563
ON-welland-mayor-bergen-n,Natashia Bergen,ON-welland-mayor,"Welland, City of",mayor,https://www.natashiabergen.com/,408
ON-whitby-council-w01-white-j,Jay White,ON-whitby-council-w01,"Whitby, Town of",councillor,https://www.jaywhite.net/,491
ON-whitby-mayor-roy-e,Elizabeth Roy,ON-whitby-mayor,"Whitby, Town of",mayor,https://www.roy4mayor.com,0
ON-whitchurch-stouffville-council-w02-simpson-j,Jared Simpson,ON-whitchurch-stouffville-council-w02,"Whitchurch-Stouffville, Town of",councillor,https://www.rootedinstouffville.ca/,0
ON-whitchurch-stouffville-council-w06-smith-g,Greg Smith,ON-whitchurch-stouffville-council-w06,"Whitchurch-Stouffville, Town of",councillor,https://votesmith.ca,0
ON-wilmot-council-w01-cressman-s,Stewart Cressman,ON-wilmot-council-w01,"Wilmot, Township of",councillor,https://www.stewart4wilmot.ca,0
ON-wilmot-mayor-goertz-s,Stephanie Goertz,ON-wilmot-mayor,"Wilmot, Township of",mayor,https://www.stephaniegoertz.ca,0
ON-windsor-council-w05-potvin-s,Shane Potvin,ON-windsor-council-w05,"Windsor, City of",councillor,https://www.shanepotvin.com,3174
ON-woolwich-council-w03-bryant-b,Bonnie Bryant,ON-woolwich-council-w03,"Woolwich, Township of",councillor,https://bonniebryantwoolwich.wordpress.com,0
ON-woolwich-mayor-schwindt-e,Eric Schwindt,ON-woolwich-mayor,"Woolwich, Township of",mayor,https://schwindtformayor.ca,0
ON-woolwich-mayor-burgess-e,Evan Burgess,ON-woolwich-mayor,"Woolwich, Township of",mayor,https://www.evan4mayor.com/,0
