sgc_code,geo_name,geo_level,period,metric,value,unit,source_res_id,retrieved_date
3521,Peel,CD,2020,population_estimate,1524742,count,RES-130031,2026-07-12
3521,Peel,CD,2021,population_estimate,1514466,count,RES-130031,2026-07-12
3521,Peel,CD,2022,population_estimate,1533610,count,RES-130031,2026-07-12
3521,Peel,CD,2023,population_estimate,1592620,count,RES-130031,2026-07-12
3521,Peel,CD,2024,population_estimate,1654764,count,RES-130031,2026-07-12
3521,Peel,CD,2025,population_estimate,1632557,count,RES-130031,2026-07-12
3522,Dufferin,CD,2001,population_estimate,53036,count,RES-130031,2026-07-12
3522,Dufferin,CD,2002,population_estimate,53867,count,RES-130031,2026-07-12
3522,Dufferin,CD,2003,population_estimate,54765,count,RES-130031,2026-07-12
3522,Dufferin,CD,2004,population_estimate,55662,count,RES-130031,2026-07-12
3522,Dufferin,CD,2005,population_estimate,56337,count,RES-130031,2026-07-12
3522,Dufferin,CD,2006,population_estimate,56410,count,RES-130031,2026-07-12
3522,Dufferin,CD,2007,population_estimate,56934,count,RES-130031,2026-07-12
3522,Dufferin,CD,2008,population_estimate,57277,count,RES-130031,2026-07-12
3522,Dufferin,CD,2009,population_estimate,57466,count,RES-130031,2026-07-12
3522,Dufferin,CD,2010,population_estimate,57996,count,RES-130031,2026-07-12
3522,Dufferin,CD,2011,population_estimate,58433,count,RES-130031,2026-07-12
3522,Dufferin,CD,2012,population_estimate,58622,count,RES-130031,2026-07-12
3522,Dufferin,CD,2013,population_estimate,59246,count,RES-130031,2026-07-12
3522,Dufferin,CD,2014,population_estimate,60515,count,RES-130031,2026-07-12
3522,Dufferin,CD,2015,population_estimate,62232,count,RES-130031,2026-07-12
3522,Dufferin,CD,2016,population_estimate,63672,count,RES-130031,2026-07-12
3522,Dufferin,CD,2017,population_estimate,65002,count,RES-130031,2026-07-12
3522,Dufferin,CD,2018,population_estimate,66374,count,RES-130031,2026-07-12
3522,Dufferin,CD,2019,population_estimate,67277,count,RES-130031,2026-07-12
3522,Dufferin,CD,2020,population_estimate,68082,count,RES-130031,2026-07-12
3522,Dufferin,CD,2021,population_estimate,69008,count,RES-130031,2026-07-12
3522,Dufferin,CD,2022,population_estimate,70212,count,RES-130031,2026-07-12
3522,Dufferin,CD,2023,population_estimate,71261,count,RES-130031,2026-07-12
3522,Dufferin,CD,2024,population_estimate,72659,count,RES-130031,2026-07-12
3522,Dufferin,CD,2025,population_estimate,73810,count,RES-130031,2026-07-12
3523,Wellington,CD,2001,population_estimate,195010,count,RES-130031,2026-07-12
3523,Wellington,CD,2002,population_estimate,197702,count,RES-130031,2026-07-12
3523,Wellington,CD,2003,population_estimate,200249,count,RES-130031,2026-07-12
3523,Wellington,CD,2004,population_estimate,203244,count,RES-130031,2026-07-12
3523,Wellington,CD,2005,population_estimate,206493,count,RES-130031,2026-07-12
3523,Wellington,CD,2006,population_estimate,208417,count,RES-130031,2026-07-12
3523,Wellington,CD,2007,population_estimate,209094,count,RES-130031,2026-07-12
3523,Wellington,CD,2008,population_estimate,210390,count,RES-130031,2026-07-12
3523,Wellington,CD,2009,population_estimate,211518,count,RES-130031,2026-07-12
3523,Wellington,CD,2010,population_estimate,213329,count,RES-130031,2026-07-12
3523,Wellington,CD,2011,population_estimate,214788,count,RES-130031,2026-07-12
3523,Wellington,CD,2012,population_estimate,217989,count,RES-130031,2026-07-12
3523,Wellington,CD,2013,population_estimate,219999,count,RES-130031,2026-07-12
3523,Wellington,CD,2014,population_estimate,222770,count,RES-130031,2026-07-12
3523,Wellington,CD,2015,population_estimate,225532,count,RES-130031,2026-07-12
3523,Wellington,CD,2016,population_estimate,229877,count,RES-130031,2026-07-12
3523,Wellington,CD,2017,population_estimate,234405,count,RES-130031,2026-07-12
3523,Wellington,CD,2018,population_estimate,239069,count,RES-130031,2026-07-12
3523,Wellington,CD,2019,population_estimate,243274,count,RES-130031,2026-07-12
3523,Wellington,CD,2020,population_estimate,247714,count,RES-130031,2026-07-12
3523,Wellington,CD,2021,population_estimate,251427,count,RES-130031,2026-07-12
3523,Wellington,CD,2022,population_estimate,256754,count,RES-130031,2026-07-12
3523,Wellington,CD,2023,population_estimate,261189,count,RES-130031,2026-07-12
3523,Wellington,CD,2024,population_estimate,265424,count,RES-130031,2026-07-12
3523,Wellington,CD,2025,population_estimate,267650,count,RES-130031,2026-07-12
3524,Halton,CD,2001,population_estimate,391020,count,RES-130031,2026-07-12
3524,Halton,CD,2002,population_estimate,403494,count,RES-130031,2026-07-12
3524,Halton,CD,2003,population_estimate,416116,count,RES-130031,2026-07-12
3524,Halton,CD,2004,population_estimate,430848,count,RES-130031,2026-07-12
3524,Halton,CD,2005,population_estimate,444775,count,RES-130031,2026-07-12
3524,Halton,CD,2006,population_estimate,457899,count,RES-130031,2026-07-12
3524,Halton,CD,2007,population_estimate,468275,count,RES-130031,2026-07-12
3524,Halton,CD,2008,population_estimate,480537,count,RES-130031,2026-07-12
3524,Halton,CD,2009,population_estimate,493942,count,RES-130031,2026-07-12
3524,Halton,CD,2010,population_estimate,506770,count,RES-130031,2026-07-12
3524,Halton,CD,2011,population_estimate,517330,count,RES-130031,2026-07-12
3524,Halton,CD,2012,population_estimate,527692,count,RES-130031,2026-07-12
3524,Halton,CD,2013,population_estimate,538074,count,RES-130031,2026-07-12
3524,Halton,CD,2014,population_estimate,547104,count,RES-130031,2026-07-12
3524,Halton,CD,2015,population_estimate,555248,count,RES-130031,2026-07-12
3524,Halton,CD,2016,population_estimate,565533,count,RES-130031,2026-07-12
3524,Halton,CD,2017,population_estimate,573874,count,RES-130031,2026-07-12
3524,Halton,CD,2018,population_estimate,585724,count,RES-130031,2026-07-12
3524,Halton,CD,2019,population_estimate,600639,count,RES-130031,2026-07-12
3524,Halton,CD,2020,population_estimate,613398,count,RES-130031,2026-07-12
3524,Halton,CD,2021,population_estimate,620420,count,RES-130031,2026-07-12
3524,Halton,CD,2022,population_estimate,630537,count,RES-130031,2026-07-12
3524,Halton,CD,2023,population_estimate,644391,count,RES-130031,2026-07-12
3524,Halton,CD,2024,population_estimate,658986,count,RES-130031,2026-07-12
3524,Halton,CD,2025,population_estimate,666454,count,RES-130031,2026-07-12
3525,Hamilton,CD,2001,population_estimate,510228,count,RES-130031,2026-07-12
3525,Hamilton,CD,2002,population_estimate,514981,count,RES-130031,2026-07-12
3525,Hamilton,CD,2003,population_estimate,518778,count,RES-130031,2026-07-12
3525,Hamilton,CD,2004,population_estimate,520935,count,RES-130031,2026-07-12
3525,Hamilton,CD,2005,population_estimate,522334,count,RES-130031,2026-07-12
3525,Hamilton,CD,2006,population_estimate,523786,count,RES-130031,2026-07-12
3525,Hamilton,CD,2007,population_estimate,524348,count,RES-130031,2026-07-12
3525,Hamilton,CD,2008,population_estimate,526302,count,RES-130031,2026-07-12
3525,Hamilton,CD,2009,population_estimate,528871,count,RES-130031,2026-07-12
3525,Hamilton,CD,2010,population_estimate,532435,count,RES-130031,2026-07-12
3525,Hamilton,CD,2011,population_estimate,535438,count,RES-130031,2026-07-12
3525,Hamilton,CD,2012,population_estimate,539092,count,RES-130031,2026-07-12
3525,Hamilton,CD,2013,population_estimate,542680,count,RES-130031,2026-07-12
3525,Hamilton,CD,2014,population_estimate,545703,count,RES-130031,2026-07-12
3525,Hamilton,CD,2015,population_estimate,548384,count,RES-130031,2026-07-12
3525,Hamilton,CD,2016,population_estimate,553623,count,RES-130031,2026-07-12
3525,Hamilton,CD,2017,population_estimate,562009,count,RES-130031,2026-07-12
3525,Hamilton,CD,2018,population_estimate,569481,count,RES-130031,2026-07-12
3525,Hamilton,CD,2019,population_estimate,578790,count,RES-130031,2026-07-12
3525,Hamilton,CD,2020,population_estimate,588282,count,RES-130031,2026-07-12
3525,Hamilton,CD,2021,population_estimate,594074,count,RES-130031,2026-07-12
3525,Hamilton,CD,2022,population_estimate,602649,count,RES-130031,2026-07-12
3525,Hamilton,CD,2023,population_estimate,616383,count,RES-130031,2026-07-12
3525,Hamilton,CD,2024,population_estimate,633239,count,RES-130031,2026-07-12
3525,Hamilton,CD,2025,population_estimate,640465,count,RES-130031,2026-07-12
3526,Niagara,CD,2001,population_estimate,427006,count,RES-130031,2026-07-12
3526,Niagara,CD,2002,population_estimate,430492,count,RES-130031,2026-07-12
3526,Niagara,CD,2003,population_estimate,433600,count,RES-130031,2026-07-12
3526,Niagara,CD,2004,population_estimate,437364,count,RES-130031,2026-07-12
3526,Niagara,CD,2005,population_estimate,440271,count,RES-130031,2026-07-12
3526,Niagara,CD,2006,population_estimate,442481,count,RES-130031,2026-07-12
3526,Niagara,CD,2007,population_estimate,441761,count,RES-130031,2026-07-12
3526,Niagara,CD,2008,population_estimate,441148,count,RES-130031,2026-07-12
3526,Niagara,CD,2009,population_estimate,441059,count,RES-130031,2026-07-12
3526,Niagara,CD,2010,population_estimate,442085,count,RES-130031,2026-07-12
3526,Niagara,CD,2011,population_estimate,443099,count,RES-130031,2026-07-12
3526,Niagara,CD,2012,population_estimate,445844,count,RES-130031,2026-07-12
3526,Niagara,CD,2013,population_estimate,447850,count,RES-130031,2026-07-12
3526,Niagara,CD,2014,population_estimate,450656,count,RES-130031,2026-07-12
3526,Niagara,CD,2015,population_estimate,454612,count,RES-130031,2026-07-12
3526,Niagara,CD,2016,population_estimate,460651,count,RES-130031,2026-07-12
3526,Niagara,CD,2017,population_estimate,468575,count,RES-130031,2026-07-12
3526,Niagara,CD,2018,population_estimate,476622,count,RES-130031,2026-07-12
3526,Niagara,CD,2019,population_estimate,484571,count,RES-130031,2026-07-12
3526,Niagara,CD,2020,population_estimate,490443,count,RES-130031,2026-07-12
3526,Niagara,CD,2021,population_estimate,497159,count,RES-130031,2026-07-12
3526,Niagara,CD,2022,population_estimate,508956,count,RES-130031,2026-07-12
3526,Niagara,CD,2023,population_estimate,524558,count,RES-130031,2026-07-12
3526,Niagara,CD,2024,population_estimate,540611,count,RES-130031,2026-07-12
3526,Niagara,CD,2025,population_estimate,551128,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2001,population_estimate,109504,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2002,population_estimate,110152,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2003,population_estimate,110716,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2004,population_estimate,111407,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2005,population_estimate,111835,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2006,population_estimate,112379,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2007,population_estimate,112055,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2008,population_estimate,112274,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2009,population_estimate,112158,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2010,population_estimate,112025,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2011,population_estimate,111825,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2012,population_estimate,111401,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2013,population_estimate,111289,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2014,population_estimate,111544,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2015,population_estimate,112426,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2016,population_estimate,113648,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2017,population_estimate,114750,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2018,population_estimate,117632,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2019,population_estimate,119461,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2020,population_estimate,120759,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2021,population_estimate,122738,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2022,population_estimate,125728,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2023,population_estimate,128110,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2024,population_estimate,130306,count,RES-130031,2026-07-12
3528,Haldimand-Norfolk,CD,2025,population_estimate,133027,count,RES-130031,2026-07-12
3529,Brant,CD,2001,population_estimate,128921,count,RES-130031,2026-07-12
3529,Brant,CD,2002,population_estimate,130079,count,RES-130031,2026-07-12
3529,Brant,CD,2003,population_estimate,131589,count,RES-130031,2026-07-12
3529,Brant,CD,2004,population_estimate,133122,count,RES-130031,2026-07-12
3529,Brant,CD,2005,population_estimate,134948,count,RES-130031,2026-07-12
3529,Brant,CD,2006,population_estimate,135893,count,RES-130031,2026-07-12
3529,Brant,CD,2007,population_estimate,136537,count,RES-130031,2026-07-12
3529,Brant,CD,2008,population_estimate,137246,count,RES-130031,2026-07-12
3529,Brant,CD,2009,population_estimate,138165,count,RES-130031,2026-07-12
3529,Brant,CD,2010,population_estimate,138987,count,RES-130031,2026-07-12
3529,Brant,CD,2011,population_estimate,139881,count,RES-130031,2026-07-12
3529,Brant,CD,2012,population_estimate,140467,count,RES-130031,2026-07-12
3529,Brant,CD,2013,population_estimate,141369,count,RES-130031,2026-07-12
3529,Brant,CD,2014,population_estimate,142138,count,RES-130031,2026-07-12
3529,Brant,CD,2015,population_estimate,143064,count,RES-130031,2026-07-12
3529,Brant,CD,2016,population_estimate,144469,count,RES-130031,2026-07-12
3529,Brant,CD,2017,population_estimate,146759,count,RES-130031,2026-07-12
3529,Brant,CD,2018,population_estimate,148962,count,RES-130031,2026-07-12
3529,Brant,CD,2019,population_estimate,151596,count,RES-130031,2026-07-12
3529,Brant,CD,2020,population_estimate,154212,count,RES-130031,2026-07-12
3529,Brant,CD,2021,population_estimate,157407,count,RES-130031,2026-07-12
3529,Brant,CD,2022,population_estimate,162229,count,RES-130031,2026-07-12
3529,Brant,CD,2023,population_estimate,168030,count,RES-130031,2026-07-12
3529,Brant,CD,2024,population_estimate,174183,count,RES-130031,2026-07-12
3529,Brant,CD,2025,population_estimate,177094,count,RES-130031,2026-07-12
3530,Waterloo,CD,2001,population_estimate,456849,count,RES-130031,2026-07-12
3530,Waterloo,CD,2002,population_estimate,465787,count,RES-130031,2026-07-12
3530,Waterloo,CD,2003,population_estimate,473133,count,RES-130031,2026-07-12
3530,Waterloo,CD,2004,population_estimate,482549,count,RES-130031,2026-07-12
3530,Waterloo,CD,2005,population_estimate,491012,count,RES-130031,2026-07-12
3530,Waterloo,CD,2006,population_estimate,498582,count,RES-130031,2026-07-12
3530,Waterloo,CD,2007,population_estimate,503139,count,RES-130031,2026-07-12
3530,Waterloo,CD,2008,population_estimate,508435,count,RES-130031,2026-07-12
3530,Waterloo,CD,2009,population_estimate,512521,count,RES-130031,2026-07-12
3530,Waterloo,CD,2010,population_estimate,518007,count,RES-130031,2026-07-12
3530,Waterloo,CD,2011,population_estimate,523868,count,RES-130031,2026-07-12
3530,Waterloo,CD,2012,population_estimate,529112,count,RES-130031,2026-07-12
3530,Waterloo,CD,2013,population_estimate,533652,count,RES-130031,2026-07-12
3530,Waterloo,CD,2014,population_estimate,537613,count,RES-130031,2026-07-12
3530,Waterloo,CD,2015,population_estimate,542360,count,RES-130031,2026-07-12
3530,Waterloo,CD,2016,population_estimate,553241,count,RES-130031,2026-07-12
3530,Waterloo,CD,2017,population_estimate,565509,count,RES-130031,2026-07-12
3530,Waterloo,CD,2018,population_estimate,580145,count,RES-130031,2026-07-12
3530,Waterloo,CD,2019,population_estimate,594555,count,RES-130031,2026-07-12
3530,Waterloo,CD,2020,population_estimate,606912,count,RES-130031,2026-07-12
3530,Waterloo,CD,2021,population_estimate,614268,count,RES-130031,2026-07-12
3530,Waterloo,CD,2022,population_estimate,639293,count,RES-130031,2026-07-12
3530,Waterloo,CD,2023,population_estimate,675438,count,RES-130031,2026-07-12
3530,Waterloo,CD,2024,population_estimate,709974,count,RES-130031,2026-07-12
3530,Waterloo,CD,2025,population_estimate,711457,count,RES-130031,2026-07-12
3531,Perth,CD,2001,population_estimate,76511,count,RES-130031,2026-07-12
3531,Perth,CD,2002,population_estimate,76845,count,RES-130031,2026-07-12
3531,Perth,CD,2003,population_estimate,77303,count,RES-130031,2026-07-12
3531,Perth,CD,2004,population_estimate,77340,count,RES-130031,2026-07-12
3531,Perth,CD,2005,population_estimate,77167,count,RES-130031,2026-07-12
3531,Perth,CD,2006,population_estimate,77025,count,RES-130031,2026-07-12
3531,Perth,CD,2007,population_estimate,76949,count,RES-130031,2026-07-12
3531,Perth,CD,2008,population_estimate,76907,count,RES-130031,2026-07-12
3531,Perth,CD,2009,population_estimate,77071,count,RES-130031,2026-07-12
3531,Perth,CD,2010,population_estimate,77023,count,RES-130031,2026-07-12
3531,Perth,CD,2011,population_estimate,77103,count,RES-130031,2026-07-12
3531,Perth,CD,2012,population_estimate,77557,count,RES-130031,2026-07-12
3531,Perth,CD,2013,population_estimate,77833,count,RES-130031,2026-07-12
3531,Perth,CD,2014,population_estimate,78075,count,RES-130031,2026-07-12
3531,Perth,CD,2015,population_estimate,78304,count,RES-130031,2026-07-12
3531,Perth,CD,2016,population_estimate,78884,count,RES-130031,2026-07-12
3531,Perth,CD,2017,population_estimate,79966,count,RES-130031,2026-07-12
3531,Perth,CD,2018,population_estimate,81312,count,RES-130031,2026-07-12
3531,Perth,CD,2019,population_estimate,82534,count,RES-130031,2026-07-12
3531,Perth,CD,2020,population_estimate,83792,count,RES-130031,2026-07-12
3531,Perth,CD,2021,population_estimate,85199,count,RES-130031,2026-07-12
3531,Perth,CD,2022,population_estimate,86528,count,RES-130031,2026-07-12
3531,Perth,CD,2023,population_estimate,87812,count,RES-130031,2026-07-12
3531,Perth,CD,2024,population_estimate,89018,count,RES-130031,2026-07-12
3531,Perth,CD,2025,population_estimate,90026,count,RES-130031,2026-07-12
3532,Oxford,CD,2001,population_estimate,103191,count,RES-130031,2026-07-12
3532,Oxford,CD,2002,population_estimate,103621,count,RES-130031,2026-07-12
3532,Oxford,CD,2003,population_estimate,104435,count,RES-130031,2026-07-12
3532,Oxford,CD,2004,population_estimate,105032,count,RES-130031,2026-07-12
3532,Oxford,CD,2005,population_estimate,106023,count,RES-130031,2026-07-12
3532,Oxford,CD,2006,population_estimate,106497,count,RES-130031,2026-07-12
3532,Oxford,CD,2007,population_estimate,106370,count,RES-130031,2026-07-12
3532,Oxford,CD,2008,population_estimate,106788,count,RES-130031,2026-07-12
3532,Oxford,CD,2009,population_estimate,107064,count,RES-130031,2026-07-12
3532,Oxford,CD,2010,population_estimate,107815,count,RES-130031,2026-07-12
3532,Oxford,CD,2011,population_estimate,108653,count,RES-130031,2026-07-12
3532,Oxford,CD,2012,population_estimate,110021,count,RES-130031,2026-07-12
3532,Oxford,CD,2013,population_estimate,110648,count,RES-130031,2026-07-12
3532,Oxford,CD,2014,population_estimate,111773,count,RES-130031,2026-07-12
3532,Oxford,CD,2015,population_estimate,112446,count,RES-130031,2026-07-12
3532,Oxford,CD,2016,population_estimate,114060,count,RES-130031,2026-07-12
3532,Oxford,CD,2017,population_estimate,116319,count,RES-130031,2026-07-12
3532,Oxford,CD,2018,population_estimate,118828,count,RES-130031,2026-07-12
3532,Oxford,CD,2019,population_estimate,121212,count,RES-130031,2026-07-12
3532,Oxford,CD,2020,population_estimate,123653,count,RES-130031,2026-07-12
3532,Oxford,CD,2021,population_estimate,126731,count,RES-130031,2026-07-12
3532,Oxford,CD,2022,population_estimate,129956,count,RES-130031,2026-07-12
3532,Oxford,CD,2023,population_estimate,132975,count,RES-130031,2026-07-12
3532,Oxford,CD,2024,population_estimate,136140,count,RES-130031,2026-07-12
3532,Oxford,CD,2025,population_estimate,139345,count,RES-130031,2026-07-12
3534,Elgin,CD,2001,population_estimate,84702,count,RES-130031,2026-07-12
3534,Elgin,CD,2002,population_estimate,85203,count,RES-130031,2026-07-12
3534,Elgin,CD,2003,population_estimate,85760,count,RES-130031,2026-07-12
3534,Elgin,CD,2004,population_estimate,86760,count,RES-130031,2026-07-12
3534,Elgin,CD,2005,population_estimate,87494,count,RES-130031,2026-07-12
3534,Elgin,CD,2006,population_estimate,88567,count,RES-130031,2026-07-12
3534,Elgin,CD,2007,population_estimate,89075,count,RES-130031,2026-07-12
3534,Elgin,CD,2008,population_estimate,89267,count,RES-130031,2026-07-12
3534,Elgin,CD,2009,population_estimate,89110,count,RES-130031,2026-07-12
3534,Elgin,CD,2010,population_estimate,89506,count,RES-130031,2026-07-12
3534,Elgin,CD,2011,population_estimate,89829,count,RES-130031,2026-07-12
3534,Elgin,CD,2012,population_estimate,89994,count,RES-130031,2026-07-12
3534,Elgin,CD,2013,population_estimate,90171,count,RES-130031,2026-07-12
3534,Elgin,CD,2014,population_estimate,90340,count,RES-130031,2026-07-12
3534,Elgin,CD,2015,population_estimate,90602,count,RES-130031,2026-07-12
3534,Elgin,CD,2016,population_estimate,91382,count,RES-130031,2026-07-12
3534,Elgin,CD,2017,population_estimate,92495,count,RES-130031,2026-07-12
3534,Elgin,CD,2018,population_estimate,93731,count,RES-130031,2026-07-12
3534,Elgin,CD,2019,population_estimate,95356,count,RES-130031,2026-07-12
3534,Elgin,CD,2020,population_estimate,96829,count,RES-130031,2026-07-12
3534,Elgin,CD,2021,population_estimate,98538,count,RES-130031,2026-07-12
3534,Elgin,CD,2022,population_estimate,100427,count,RES-130031,2026-07-12
3534,Elgin,CD,2023,population_estimate,102498,count,RES-130031,2026-07-12
3534,Elgin,CD,2024,population_estimate,104432,count,RES-130031,2026-07-12
3534,Elgin,CD,2025,population_estimate,106644,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2001,population_estimate,111892,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2002,population_estimate,111546,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2003,population_estimate,111670,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2004,population_estimate,111576,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2005,population_estimate,112188,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2006,population_estimate,112280,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2007,population_estimate,111088,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2008,population_estimate,109881,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2009,population_estimate,108705,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2010,population_estimate,107473,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2011,population_estimate,106613,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2012,population_estimate,105982,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2013,population_estimate,105477,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2014,population_estimate,105143,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2015,population_estimate,104511,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2016,population_estimate,104593,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2017,population_estimate,105191,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2018,population_estimate,105783,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2019,population_estimate,106261,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2020,population_estimate,107248,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2021,population_estimate,108266,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2022,population_estimate,109439,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2023,population_estimate,110470,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2024,population_estimate,111691,count,RES-130031,2026-07-12
3536,Chatham-Kent,CD,2025,population_estimate,113070,count,RES-130031,2026-07-12
3537,Essex,CD,2001,population_estimate,390758,count,RES-130031,2026-07-12
3537,Essex,CD,2002,population_estimate,397718,count,RES-130031,2026-07-12
3537,Essex,CD,2003,population_estimate,402059,count,RES-130031,2026-07-12
3537,Essex,CD,2004,population_estimate,405577,count,RES-130031,2026-07-12
3537,Essex,CD,2005,population_estimate,407884,count,RES-130031,2026-07-12
3537,Essex,CD,2006,population_estimate,408787,count,RES-130031,2026-07-12
3537,Essex,CD,2007,population_estimate,407309,count,RES-130031,2026-07-12
3537,Essex,CD,2008,population_estimate,404397,count,RES-130031,2026-07-12
3537,Essex,CD,2009,population_estimate,401322,count,RES-130031,2026-07-12
3537,Essex,CD,2010,population_estimate,400136,count,RES-130031,2026-07-12
3537,Essex,CD,2011,population_estimate,399693,count,RES-130031,2026-07-12
3537,Essex,CD,2012,population_estimate,400841,count,RES-130031,2026-07-12
3537,Essex,CD,2013,population_estimate,403913,count,RES-130031,2026-07-12
3537,Essex,CD,2014,population_estimate,405229,count,RES-130031,2026-07-12
3537,Essex,CD,2015,population_estimate,405905,count,RES-130031,2026-07-12
3537,Essex,CD,2016,population_estimate,410996,count,RES-130031,2026-07-12
3537,Essex,CD,2017,population_estimate,417046,count,RES-130031,2026-07-12
3537,Essex,CD,2018,population_estimate,426723,count,RES-130031,2026-07-12
3537,Essex,CD,2019,population_estimate,434247,count,RES-130031,2026-07-12
3537,Essex,CD,2020,population_estimate,438724,count,RES-130031,2026-07-12
3537,Essex,CD,2021,population_estimate,439914,count,RES-130031,2026-07-12
3537,Essex,CD,2022,population_estimate,453666,count,RES-130031,2026-07-12
3537,Essex,CD,2023,population_estimate,470108,count,RES-130031,2026-07-12
3537,Essex,CD,2024,population_estimate,485140,count,RES-130031,2026-07-12
3537,Essex,CD,2025,population_estimate,489176,count,RES-130031,2026-07-12
3538,Lambton,CD,2001,population_estimate,131818,count,RES-130031,2026-07-12
3538,Lambton,CD,2002,population_estimate,132311,count,RES-130031,2026-07-12
3538,Lambton,CD,2003,population_estimate,132416,count,RES-130031,2026-07-12
3538,Lambton,CD,2004,population_estimate,132487,count,RES-130031,2026-07-12
3538,Lambton,CD,2005,population_estimate,132505,count,RES-130031,2026-07-12
3538,Lambton,CD,2006,population_estimate,132498,count,RES-130031,2026-07-12
3538,Lambton,CD,2007,population_estimate,132253,count,RES-130031,2026-07-12
3538,Lambton,CD,2008,population_estimate,132019,count,RES-130031,2026-07-12
3538,Lambton,CD,2009,population_estimate,131766,count,RES-130031,2026-07-12
3538,Lambton,CD,2010,population_estimate,131534,count,RES-130031,2026-07-12
3538,Lambton,CD,2011,population_estimate,131373,count,RES-130031,2026-07-12
3538,Lambton,CD,2012,population_estimate,131158,count,RES-130031,2026-07-12
3538,Lambton,CD,2013,population_estimate,130553,count,RES-130031,2026-07-12
3538,Lambton,CD,2014,population_estimate,130197,count,RES-130031,2026-07-12
3538,Lambton,CD,2015,population_estimate,129788,count,RES-130031,2026-07-12
3538,Lambton,CD,2016,population_estimate,129859,count,RES-130031,2026-07-12
3538,Lambton,CD,2017,population_estimate,130547,count,RES-130031,2026-07-12
3538,Lambton,CD,2018,population_estimate,132262,count,RES-130031,2026-07-12
3538,Lambton,CD,2019,population_estimate,133555,count,RES-130031,2026-07-12
3538,Lambton,CD,2020,population_estimate,134221,count,RES-130031,2026-07-12
3538,Lambton,CD,2021,population_estimate,134665,count,RES-130031,2026-07-12
3538,Lambton,CD,2022,population_estimate,137776,count,RES-130031,2026-07-12
3538,Lambton,CD,2023,population_estimate,140427,count,RES-130031,2026-07-12
3538,Lambton,CD,2024,population_estimate,143155,count,RES-130031,2026-07-12
3538,Lambton,CD,2025,population_estimate,143729,count,RES-130031,2026-07-12
3539,Middlesex,CD,2001,population_estimate,422090,count,RES-130031,2026-07-12
3539,Middlesex,CD,2002,population_estimate,426905,count,RES-130031,2026-07-12
3539,Middlesex,CD,2003,population_estimate,430167,count,RES-130031,2026-07-12
3539,Middlesex,CD,2004,population_estimate,433975,count,RES-130031,2026-07-12
